circrna,N1,N2,N3,N4,N5,T1,T2,T3,T4,T5
chr18:2890559-2892484(+),0,1.0142938601,2.0285877202,0,0,0,0,0,0,0
chrX:114194455-114194667(-),0,0,0,0,0,0,2.0285877202,0,0,0
chr16:53265331-53283978(+),0,2.0285877202,0,0,1.0605857781,0,0,0,0,0
chr14:94083468-94089187(+),0,0,0,0,2.1211715561,0,0,0,0,0
chr10:102777856-102778974(-),0,0,0,2.6560447947,0,0,0,0,0,0
chr8:113933856-113988377(-),1.2856780257,3.0428815803,2.0285877202,0,5.3029288903,0,0,0,0,0
chr17:78251195-78251365(+),0,0,0,0,0,0,2.0285877202,0,0,0
chr22:29354143-29354360(+),0,0,0,0,0,0,2.0285877202,0,0,0
chr1:151419035-151420890(+),0,0,0,0,0,0,0,0,0,13.1858201812
chrM:3599-9333(+),0,0,1.0142938601,1.9920335961,1.0605857781,0,0,0,0,0
chr2:116552335-116553119(+),0,0,0,0,0,0,0,0,0,22.314464922
chr2:90375669-90388382(+),0,0,0,0,0,0,4.0571754404,0,0,0
chr16:32523987-32524155(+),0,0,0,0,0,0,3.0428815803,0,0,0
chr7:55634050-55634298(+),0,0,0,0,0,2.0285877202,0,0,0,0
chr14:61268612-61269344(-),0,0,0,0,0,0,0,0,3.0428815803,0
chr8:30032601-30038146(+),2.5713560513,1.0142938601,0,5.3120895895,2.1211715561,0,0,0,0,0
chrM:12065-13487(+),0,3.0428815803,0,0,0,0,0,0,0,0
chr2:16125713-16126134(+),0,0,0,0,0,0,0,6.0857631605,0,0
chr12:101750332-101760477(+),0,0,0,0,2.1211715561,0,0,0,0,0
chr12:122218778-122219098(-),0,2.0285877202,0,0,1.0605857781,0,0,0,0,0
chr20:37601202-37612419(-),0,0,2.0285877202,0,0,0,0,0,0,0
chr7:54414987-54417272(+),0,0,0,2.6560447947,0,0,0,0,0,0
chr13:30782652-30857928(-),0,2.0285877202,0,0,1.0605857781,0,0,0,0,0
chr10:59009853-59010016(+),0,0,0,0,0,0,0,0,5.0714693005,0
chr4:62775278-62849321(+),1.2856780257,0,0,1.9920335961,1.0605857781,0,0,0,0,0
chr15:57754052-57809070(+),0,0,0,0,0,2.0285877202,0,0,0,0
chr6:74367322-74367699(-),0,0,0,0,0,0,2.0285877202,0,0,0
chr6:27719586-27719772(-),0,0,0,0,0,0,2.0285877202,0,0,0
chr6:162751985-162752354(+),0,0,0,0,0,2.0285877202,0,0,0,0
chr3:124168452-124169137(+),0,0,0,0,0,0,0,9.1286447408,0,0
chr13:19357059-19373636(-),0,0,0,0,0,3.0428815803,0,0,0,0
chr10:84498333-84503295(+),0,1.0142938601,0,4.6480783908,0,0,0,0,0,0
chr5:129825288-129825516(-),0,0,0,0,0,0,0,0,0,4.0571754404
chr3:119219542-119236162(+),1.2856780257,2.0285877202,0,2.6560447947,4.2423431122,0,0,0,0,0
chr1:121484856-121485194(-),0,0,0,0,0,3.0428815803,1.0142938601,0,4.0571754404,0
chr7:30661009-30662078(+),2.5713560513,1.0142938601,6.0857631605,1.9920335961,7.4241004464,0,0,0,0,0
chr3:101064870-101065423(-),0,0,0,0,0,0,0,3.0428815803,0,0
chr8:54882652-54882833(-),0,0,0,0,0,2.0285877202,0,0,0,0
chr5:109091030-109110666(+),0,0,0,5.3120895895,1.0605857781,0,0,0,0,0
chr14:28993818-28994074(-),0,0,0,0,0,0,5.0714693005,0,0,0
chr15:83349224-83349507(-),0,0,0,3.3200559934,0,0,0,0,0,0
chr6:114037569-114037821(-),0,0,0,0,0,0,3.0428815803,0,0,0
chr16:46417056-46426376(+),0,0,0,0,0,0,2.0285877202,0,0,0
chr4:86950350-86989108(-),3.857034077,0,0,0,0,0,0,0,0,0
chr11:126725718-126725907(-),0,0,2.0285877202,0,0,0,0,0,0,0
chr8:105080740-105161076(+),52.7127990518,53.7575745848,33.471697383,88.9775006238,54.0898746811,0,0,0,0,0
chr1:2484813-2499699(+),0,0,0,0,0,0,0,3.0428815803,0,0
chr4:49104191-49122280(-),0,0,0,0,0,0,2.0285877202,0,0,0
chr8:71044648-71046604(-),0,0,3.0428815803,0,0,0,0,0,0,0
chrX:112311750-112312417(+),0,0,0,0,0,0,0,0,0,5.0714693005
chr7:139313699-139316471(-),0,0,0,3.3200559934,0,0,0,0,0,0
chr21:37635844-37636112(+),11.5711022309,6.0857631605,4.0571754404,5.9761007882,8.4846862245,0,0,0,0,0
chr5:127466759-127477673(+),0,0,2.0285877202,7.3041231855,2.1211715561,0,0,0,0,0
chr6:91582511-91582727(-),0,0,0,0,0,3.0428815803,0,0,0,0
chr1:203680005-203691817(+),0,0,3.0428815803,0,1.0605857781,0,0,0,0,0
chr3:43591212-43607219(-),2.5713560513,7.1000570206,2.0285877202,5.3120895895,0,0,0,0,0,0
chr4:36230204-36231267(+),0,2.0285877202,0,0,0,0,0,0,0,0
chr16:2312279-2314761(-),0,0,1.0142938601,0,2.1211715561,0,0,0,0,0
chrM:5100-14631(+),0,0,0,0,0,0,2.0285877202,0,0,0
chr12:120213590-120214646(-),0,0,0,3.3200559934,0,0,0,0,0,0
chr5:61811215-61826612(+),0,0,0,3.3200559934,0,0,0,0,0,0
chr20:43239973-43240437(+),0,0,0,0,0,2.0285877202,0,0,0,0
chr3:140978965-141006295(+),0,0,3.0428815803,1.9920335961,0,0,0,0,0,0
chr14:101413371-101417831(+),1.2856780257,0,1.0142938601,4.6480783908,4.2423431122,0,0,0,0,0
chr10:91511103-91522592(+),0,1.0142938601,0,0,2.1211715561,0,0,0,0,0
chrM:5350-7127(-),0,0,0,0,0,0,0,0,6.0857631605,0
chr7:50306068-50306368(+),0,0,0,0,0,5.0714693005,0,0,0,0
chr13:36533661-36533810(+),0,0,0,0,0,0,2.0285877202,0,0,0
chr1:92511089-92518215(+),0,0,3.0428815803,0,0,0,0,0,0,0
chr12:50055749-50062337(-),2.5713560513,3.0428815803,1.0142938601,1.9920335961,1.0605857781,0,0,0,0,0
chr5:58678202-58686150(-),0,0,0,2.6560447947,0,0,0,0,0,0
chr6:139235834-139242261(-),0,0,0,0,2.1211715561,0,0,0,0,0
chr14:72170331-72170522(+),0,0,0,0,0,0,2.0285877202,0,0,0
chr5:132552921-132561511(-),0,1.0142938601,0,0,2.1211715561,0,0,0,0,0
chr14:31185130-31204064(+),1.2856780257,1.0142938601,2.0285877202,2.6560447947,1.0605857781,0,0,0,0,0
chr1:121484724-121485062(+),0,0,0,0,0,0,1.0142938601,1.0142938601,0,1.0142938601
chr10:120445495-120489922(+),2.5713560513,2.0285877202,0,0,0,0,0,0,0,0
chr14:33004760-33046448(+),0,2.0285877202,1.0142938601,0,0,0,0,0,0,0
chr13:99560792-99560975(+),0,0,0,0,0,0,2.0285877202,0,0,0
chr5:32372734-32373293(+),0,0,0,0,0,0,2.0285877202,0,0,0
chr3:96669120-96669562(+),0,0,0,0,0,0,2.0285877202,0,0,0
chr6:73008793-73043538(+),0,2.0285877202,0,0,0,0,0,0,0,0
chr6:136681835-136682317(+),0,2.0285877202,0,0,0,0,0,0,0,0
chr14:22061236-22061804(-),0,0,0,0,0,0,0,0,3.0428815803,0
chr14:91110392-91146879(-),3.857034077,0,0,0,0,0,0,0,0,0
chr12:129360459-129373289(+),0,2.0285877202,0,0,0,0,0,0,0,0
chr20:49518554-49535318(-),1.2856780257,2.0285877202,0,0,0,0,0,0,0,0
chr3:129684544-129690951(-),0,1.0142938601,5.0714693005,7.3041231855,1.0605857781,0,0,0,0,0
chr3:133894453-133894883(-),0,0,1.0142938601,4.6480783908,0,0,0,0,0,0
chr2:55436540-55449629(-),0,0,0,0,2.1211715561,0,0,0,0,0
chr9:131196381-131196892(+),1.2856780257,4.0571754404,10.1429386009,5.9761007882,11.6664435587,0,0,0,0,0
chr11:34904223-34910416(-),0,3.0428815803,1.0142938601,0,0,0,0,0,0,0
chr8:38865405-38913291(+),0,0,0,0,3.1817573342,0,0,0,0,0
chr7:157612744-157612999(-),0,0,0,0,0,0,0,0,4.0571754404,0
chr2:48815934-48816398(-),0,0,0,0,0,0,2.0285877202,0,0,0
chrM:6487-15842(-),0,0,0,0,0,0,0,0,0,3.0428815803
chr9:4629091-4656089(-),2.5713560513,3.0428815803,2.0285877202,0.6640111987,3.1817573342,0,0,0,0,0
chr12:42748963-42787491(+),0,0,0,0,2.1211715561,0,0,0,0,0
chr20:16506737-16509085(-),0,7.1000570206,1.0142938601,7.3041231855,2.1211715561,0,0,0,0,0
chr1:121484855-121485193(-),0,0,0,0,0,1.0142938601,1.0142938601,0,0,0
chr14:103915256-103946827(+),0,2.0285877202,0,0,1.0605857781,0,0,0,0,0
chr15:43294753-43317627(-),0,2.0285877202,0,0,2.1211715561,0,0,0,0,0
chr10:42372420-42382155(-),0,0,0,0,0,1.0142938601,1.0142938601,0,0,0
chr9:113308395-113312384(-),1.2856780257,2.0285877202,2.0285877202,0,0,0,0,0,0,0
chr11:15870348-15870501(-),0,0,0,0,0,0,2.0285877202,0,0,0
chr2:165344385-165344616(+),0,0,0,0,0,0,2.0285877202,0,0,0
chr9:127013848-127014310(-),0,0,0,0,0,0,0,0,0,4.0571754404
chr5:139889222-139889766(+),2.5713560513,1.0142938601,0,0,1.0605857781,0,0,0,0,0
chr11:16068060-16119234(-),2.5713560513,0,0,0,0,0,0,0,0,0
chr3:163223098-163223257(-),0,0,0,0,0,0,3.0428815803,0,0,0
chr2:221011405-221016688(+),0,0,0,0,0,0,0,0,0,11.157232461
chrM:11513-11711(-),0,0,0,0,0,0,0,0,0,5.0714693005
chr19:7625534-7626203(+),0,2.0285877202,3.0428815803,0,0,0,0,0,0,0
chr17:45740455-45745776(+),5.1427121026,2.0285877202,2.0285877202,4.6480783908,3.1817573342,0,0,0,0,0
chr6:56520523-56520683(+),0,0,0,0,0,2.0285877202,0,0,0,0
chr11:43956039-43956806(-),0,0,0,0,0,2.0285877202,0,0,0,0
chr5:145144494-145199581(-),2.5713560513,0,0,0,0,0,0,0,0,0
chr9:131002029-131009708(+),0,0,2.0285877202,0,0,0,0,0,0,0
chrX:31652891-31653191(+),0,0,0,0,0,0,5.0714693005,0,0,0
chr6:126434012-126496057(-),0,0,0,0,2.1211715561,0,0,0,0,0
chr2:29720363-29724840(+),0,0,0,0,0,0,0,2.0285877202,0,0
chr16:15771658-15781368(+),0,0,0,0,2.1211715561,0,0,0,0,0
chrX:107821182-107821613(+),0,0,0,2.6560447947,0,0,0,0,0,0
chr6:56989532-57025950(+),0,0,3.0428815803,0,0,0,0,0,0,0
chr7:61968910-61969249(+),0,0,0,0,0,4.0571754404,1.0142938601,0,0,0
chr2:39513993-39517475(-),0,0,1.0142938601,0,2.1211715561,0,0,0,0,0
chr7:129815352-129821559(-),2.5713560513,0,0,0,0,0,0,0,0,0
chr11:133022674-133022860(+),0,0,0,0,0,0,2.0285877202,0,0,0
chr2:32361632-32362257(+),0,1.0142938601,0,4.6480783908,0,0,0,0,0,0
chr2:162728803-162813750(+),0,3.0428815803,0,0,0,0,0,0,0,0
chr20:44841634-44845632(-),0,0,0,1.3280223974,0,0,0,0,0,0
chr2:32713655-32718734(+),0,0,0,1.9920335961,0,0,0,0,0,0
chr3:43602712-43607219(-),2.5713560513,0,0,0,0,0,0,0,0,0
chr20:59438749-59438929(-),0,0,0,0,0,0,0,3.0428815803,0,0
chr2:182205796-182210643(-),0,0,0,0,0,0,2.0285877202,0,0,0
chr1:67411833-67425426(+),1.2856780257,2.0285877202,1.0142938601,0,1.0605857781,0,0,0,0,0
chr9:96884457-96886140(+),0,0,0,0,0,0,0,4.0571754404,0,0
chr1:31465237-31468067(-),0,2.0285877202,2.0285877202,2.6560447947,5.3029288903,0,0,0,0,0
chr13:51925970-51926186(+),0,0,0,0,0,0,0,5.0714693005,0,0
chr19:33113328-33116872(-),0,0,3.0428815803,0,1.0605857781,0,0,0,0,0
chr11:125488268-125488456(+),0,2.0285877202,0,0,0,0,0,0,0,0
chr9:21197272-21197471(+),0,0,0,0,0,0,0,0,0,6.0857631605
chr11:95870491-95871158(-),0,0,0,0,0,0,0,0,0,10.1429386009
chr3:37317416-37318008(+),0,0,0,1.3280223974,0,0,0,0,0,0
chr17:62587202-62602758(-),0,5.0714693005,0,0,3.1817573342,0,0,0,0,0
chr5:121354955-121358102(+),1.2856780257,1.0142938601,1.0142938601,6.6401119869,0,0,0,0,0,0
chr20:49557402-49571822(-),0,2.0285877202,0,0,0,0,0,0,0,0
chr12:107236367-107237725(-),3.857034077,0,0,0,0,0,0,0,0,0
chr13:87815801-87815992(-),0,0,0,0,0,0,0,0,0,8.1143508807
chr18:22901972-22902151(-),0,0,0,6.6401119869,0,0,0,0,0,0
chr16:46398318-46428176(+),0,0,0,0,0,0,2.0285877202,0,0,0
chr16:31102096-31102663(-),3.857034077,2.0285877202,2.0285877202,11.2881903776,3.1817573342,0,0,0,0,0
chr15:33831551-33842517(+),2.5713560513,0,0,0,0,0,0,0,0,0
chr16:69221077-69221277(+),0,0,0,0,0,0,0,0,0,7.1000570206
chr6:136958463-136963707(-),0,0,0,0,2.1211715561,0,0,0,0,0
chr5:178108428-178109702(+),0,0,0,0,0,0,0,0,0,5.0714693005
chr1:237532834-237608822(+),0,0,2.0285877202,0,0,0,0,0,0,0
chr7:74550811-74552657(+),0,0,0,1.3280223974,0,0,0,0,0,0
chrX:55910243-55910752(-),0,0,0,0,0,0,0,0,0,2.0285877202
chr3:51466713-51467664(-),0,0,0,1.9920335961,0,0,0,0,0,0
chr1:109954499-109957985(-),0,0,0,0,2.1211715561,0,0,0,0,0
chr7:109345571-109345752(-),0,0,0,0,0,0,3.0428815803,0,0,0
chr4:17959607-17959935(-),0,0,0,0,0,0,2.0285877202,0,0,0
chr17:59831040-59831222(+),0,0,0,0,0,0,2.0285877202,0,0,0
chr2:136402949-136433056(+),0,0,2.0285877202,0.6640111987,0,0,0,0,0,0
chr1:145034205-145035179(-),0,0,0,0,0,0,0,3.0428815803,0,0
chr5:37165641-37167315(-),7.7140681539,0,0,0,1.0605857781,0,0,0,0,0
chr2:175243651-175245443(-),0,0,0,5.9761007882,0,0,0,0,0,0
chr7:75103970-75104454(-),3.857034077,1.0142938601,1.0142938601,5.9761007882,0,0,0,0,0,0
chr6:109175428-109197553(+),6.4283901283,13.1858201812,4.0571754404,11.9522015763,15.9087866709,0,0,0,0,0
chr6:24412450-24418806(+),0,0,0,4.6480783908,0,0,0,0,0,0
chr8:51874665-51875118(-),0,0,0,0,0,0,2.0285877202,0,0,0
chr4:77546574-77549142(-),0,0,0,0,0,2.0285877202,0,0,0,0
chr6:137807673-137807906(-),0,0,2.0285877202,0,0,0,0,0,0,0
chr1:244178545-244178713(-),0,0,0,0,0,0,2.0285877202,0,0,0
chr2:13504151-13504652(-),0,0,0,0,0,0,0,0,6.0857631605,0
chr20:31045723-31046099(-),0,0,0,6.6401119869,0,0,0,0,0,0
chr7:75168643-75171299(-),0,0,2.0285877202,1.9920335961,0,0,0,0,0,0
chr2:73675090-73717285(+),0,0,0,0,2.1211715561,0,0,0,0,0
chr5:61347485-61347720(-),0,0,0,0,0,0,0,4.0571754404,0,0
chr6:56846509-56880151(+),1.2856780257,3.0428815803,0,0,0,0,0,0,0,0
chr17:20149239-20163607(+),1.2856780257,1.0142938601,3.0428815803,0,2.1211715561,0,0,0,0,0
chr15:44798404-44798788(+),0,0,0,0,0,0,2.0285877202,0,0,0
chr1:237550581-237586548(+),3.857034077,2.0285877202,3.0428815803,5.9761007882,1.0605857781,0,0,0,0,0
chr18:105810-108329(-),0,0,0,0,0,0,2.0285877202,0,0,0
chr14:50912797-50923312(-),0,0,0,0,2.1211715561,0,0,0,0,0
chrM:14161-15648(-),0,0,0,0,0,0,0,0,0,2.0285877202
chrM:496-1623(+),0,0,0,0,0,0,0,0,3.0428815803,0
chr1:109428129-109472597(+),0,0,2.0285877202,0,0,0,0,0,0,0
chr1:46182567-46185012(-),0,0,0,4.6480783908,0,0,0,0,0,0
chr4:31511703-31514118(+),0,0,0,0,0,0,2.0285877202,0,0,0
chr22:51082132-51082498(+),0,0,0,0,0,0,0,5.0714693005,0,0
chr1:36790018-36790359(+),0,0,0,0,0,0,0,2.0285877202,0,0
chr11:120276827-120280159(-),2.5713560513,1.0142938601,0,0,0,0,0,0,0,0
chr7:131096065-131130662(+),0,3.0428815803,0,0,0,0,0,0,0,0
chr10:225934-267296(+),5.1427121026,6.0857631605,8.1143508807,0,9.5452720026,0,0,0,0,0
chr6:166843941-166845978(-),2.5713560513,0,0,4.6480783908,0,0,0,0,0,0
chr1:159020516-159020858(+),0,0,0,2.6560447947,0,0,0,0,0,0
chr22:21178614-21193019(-),1.2856780257,2.0285877202,4.0571754404,2.6560447947,2.1211715561,0,0,0,0,0
chr2:143756997-143757153(-),0,0,0,0,0,0,4.0571754404,0,0,0
chr8:68044186-68049838(+),6.4283901283,5.0714693005,2.0285877202,11.9522015763,6.3635146684,0,0,0,0,0
chr11:3444202-3444403(+),0,0,0,0,0,0,2.0285877202,0,0,0
chr17:38318006-38319154(+),0,0,0,0,2.1211715561,0,0,0,0,0
chr3:49780664-49780955(-),0,0,0,0,0,0,0,2.0285877202,0,0
chrM:15420-15608(-),0,0,0,0,0,0,2.0285877202,0,0,0
chr9:66810219-66817052(+),0,0,0,0,0,0,2.0285877202,0,0,0
chr6:58778485-58779161(+),0,0,0,0,0,0,2.0285877202,0,0,0
chr1:28116073-28120143(+),6.4283901283,8.1143508807,6.0857631605,26.5604479474,6.3635146684,0,0,0,0,0
chr7:40205720-40206484(-),0,0,0,0,0,0,2.0285877202,0,0,0
chr5:154890558-154890983(+),0,0,0,0,0,0,0,0,2.0285877202,0
chr4:38691406-38692505(-),0,0,0,0,0,0,0,0,0,4.0571754404
chr19:18245389-18245792(+),0,0,0,0,2.1211715561,0,0,0,0,0
chr6:80191679-80191857(-),0,0,0,0,0,0,2.0285877202,0,0,0
chr17:57754315-57754549(+),0,2.0285877202,0,0,0,0,0,0,0,0
chr18:9457734-9458047(+),0,0,0,0,0,2.0285877202,0,0,0,0
chr8:49061018-49061169(-),0,0,0,0,0,0,0,4.0571754404,0,0
chr11:100168357-100179200(+),17.9994923591,1.0142938601,3.0428815803,4.6480783908,1.0605857781,0,0,0,0,0
chr1:6021854-6029319(-),0,2.0285877202,0,0,0,0,0,0,0,0
chr13:76381616-76383319(+),0,2.0285877202,0,0,0,0,0,0,0,0
chr5:28473676-28473911(-),0,0,0,0,0,3.0428815803,0,0,0,0
chr11:83020713-83021300(-),0,0,0,0,0,0,2.0285877202,0,0,0
chr10:21169723-21188379(-),3.857034077,6.0857631605,4.0571754404,1.9920335961,2.1211715561,0,0,0,0,0
chr16:9328211-9329215(-),0,0,0,0,0,0,0,0,2.0285877202,0
chr2:89868124-89868813(+),0,0,0,0,0,0,0,0,0,18.2572894816
chr15:77759437-77764156(+),2.5713560513,2.0285877202,1.0142938601,0.6640111987,1.0605857781,0,0,0,0,0
chr1:117944808-117957453(+),39.8560187952,48.6861052844,32.4574035229,29.8805039408,43.4840169005,0,0,0,0,0
chrX:131263818-131263974(-),0,0,0,0,0,0,2.0285877202,0,0,0
chr5:128748145-128749023(-),0,0,0,0,0,0,0,0,0,13.1858201812
chr9:125042722-125075665(+),0,3.0428815803,1.0142938601,0,0,0,0,0,0,0
chr6:111208708-111214865(+),2.5713560513,4.0571754404,0,0,3.1817573342,0,0,0,0,0
chr10:79764474-79767624(-),1.2856780257,0,2.0285877202,0,1.0605857781,0,0,0,0,0
chr4:146823318-146824367(-),2.5713560513,1.0142938601,3.0428815803,0,1.0605857781,0,0,0,0,0
chrX:133607389-133632466(+),1.2856780257,1.0142938601,0,0.6640111987,2.1211715561,0,0,0,0,0
chr4:121791161-121791326(-),0,0,0,0,0,0,0,5.0714693005,0,0
chr8:117924502-117924953(-),0,0,0,0,0,0,2.0285877202,0,0,0
chr18:56585503-56587865(+),1.2856780257,1.0142938601,1.0142938601,0,2.1211715561,0,0,0,0,0
chrM:6481-9109(+),0,0,0,0,0,0,2.0285877202,0,0,0
chr2:90376356-90390300(+),0,0,0,0,0,0,0,0,0,3.0428815803
chrX:61851948-61852460(+),0,0,0,0,0,0,2.0285877202,0,0,0
chr4:56342130-56348995(-),1.2856780257,0,2.0285877202,0,0,0,0,0,0,0
chr14:78851021-78858593(+),0,0,0,5.3120895895,0,0,0,0,0,0
chr5:112102023-112137080(+),5.1427121026,6.0857631605,1.0142938601,5.9761007882,5.3029288903,0,0,0,0,0
chr11:13639489-13639649(+),0,0,0,0,0,0,3.0428815803,0,0,0
chr3:42649521-42650576(+),0,0,0,0,0,0,2.0285877202,0,0,0
chr7:116620052-116620644(+),0,0,0,0,0,0,2.0285877202,0,0,0
chr4:183522077-183550042(+),10.2854242052,1.0142938601,5.0714693005,6.6401119869,5.3029288903,0,0,0,0,0
chr12:109609654-109609812(-),0,0,0,0,0,0,0,0,0,14.2001140413
chr4:106317406-106374799(-),0,0,0,1.9920335961,0,0,0,0,0,0
chr11:88583074-88586424(-),0,0,0,3.3200559934,1.0605857781,0,0,0,0,0
chr9:85034919-85035077(-),0,0,0,0,0,0,2.0285877202,0,0,0
chr3:33648083-33673866(-),0,0,0,2.6560447947,0,0,0,0,0,0
chr19:16934764-16935075(-),0,0,0,0,0,0,0,2.0285877202,0,0
chr10:109120000-109121003(+),0,0,0,0,0,0,2.0285877202,0,0,0
chr3:27935365-27935795(-),0,0,0,0,0,0,2.0285877202,0,0,0
chr5:142820113-142820310(+),0,0,0,0,0,0,0,3.0428815803,0,0
chr8:54891585-54906315(-),0,0,0,1.3280223974,0,0,0,0,0,0
chrM:15492-15740(-),2.5713560513,2.0285877202,4.0571754404,0,0,6.0857631605,0,0,0,0
chr12:72163580-72167802(+),0,0,2.0285877202,0,0,0,0,0,0,0
chr8:84057598-84062206(+),0,0,0,0,0,0,0,0,0,4.0571754404
chr19:56889746-56893477(+),0,0,0,0,0,0,0,0,0,6.0857631605
chr5:156016241-156022061(+),0,2.0285877202,0,0,0,0,0,0,0,0
chr13:80080303-80095110(+),1.2856780257,1.0142938601,0,5.3120895895,2.1211715561,0,0,0,0,0
chr5:38971979-38978752(-),3.857034077,0,1.0142938601,0,7.4241004464,0,0,0,0,0
chr14:21684114-21684709(+),0,0,0,0,0,0,0,0,0,4.0571754404
chr5:146236062-146257758(-),0,0,1.0142938601,3.9840671921,0,0,0,0,0,0
chrM:6442-6603(+),0,0,3.0428815803,0,0,0,0,0,0,0
chrX:152705522-152705754(-),0,0,0,0,0,0,0,3.0428815803,0,0
chr9:5572364-5572655(-),0,0,0,0,0,0,2.0285877202,0,0,0
chr8:90183803-90184012(-),0,0,0,0,0,0,3.0428815803,0,0,0
chr13:26114457-26117540(+),2.5713560513,5.0714693005,0,0.6640111987,5.3029288903,0,0,0,0,0
chr3:135975397-135980907(-),0,2.0285877202,0,0,0,0,0,0,0,0
chr2:107051093-107051658(-),0,1.0142938601,0,11.9522015763,0,0,0,0,0,0
chrM:6433-6596(-),0,0,0,0,0,3.0428815803,0,0,0,0
chrX:25375838-25376118(+),0,0,0,0,0,0,2.0285877202,0,0,0
chr5:5466447-5476192(+),0,0,0,1.3280223974,0,0,0,0,0,0
chr8:72739771-72740113(-),0,0,0,0,0,0,2.0285877202,0,0,0
chr3:127980971-127983624(+),5.1427121026,3.0428815803,0,5.3120895895,3.1817573342,0,0,0,0,0
chr15:44411336-44415361(-),0,0,0,0,0,3.0428815803,0,0,0,0
chr11:1338055-1338220(+),0,0,0,0,0,0,3.0428815803,0,0,0
chr10:345859-346024(+),0,0,0,0,0,0,2.0285877202,0,0,0
chr21:38199196-38199432(-),0,0,0,0,2.1211715561,0,0,0,0,0
chr6:42559889-42574389(+),0,0,0,5.9761007882,0,0,0,0,0,0
chr22:35368895-35369175(+),0,0,0,0,0,0,0,0,5.0714693005,0
chr7:2617876-2618160(+),5.1427121026,4.0571754404,5.0714693005,0,1.0605857781,0,0,0,0,0
chr1:180236636-180236802(-),0,0,0,0,0,0,2.0285877202,0,0,0
chr10:44243872-44244061(-),0,0,0,0,0,0,0,0,7.1000570206,0
chr5:151169884-151175136(+),0,0,2.0285877202,0,0,0,0,0,0,0
chr3:37089010-37089174(+),0,0,0,1.3280223974,0,0,0,0,0,0
chr19:40957271-40964452(-),0,0,0,1.3280223974,0,0,0,0,0,0
chr2:201805971-201822856(-),0,0,0,0,2.1211715561,0,0,0,0,0
chr9:1182072-1182947(-),0,0,0,0,0,0,0,0,3.0428815803,0
chr5:37337920-37358253(-),0,3.0428815803,0,0,0,0,0,0,0,0
chr8:103359270-103372367(-),0,0,2.0285877202,0,0,0,0,0,0,0
chr6:28572718-28572882(+),0,0,0,0,0,0,0,0,2.0285877202,0
chr5:108168471-108207913(+),0,2.0285877202,1.0142938601,0,0,0,0,0,0,0
chr21:35954111-35954408(-),0,0,0,0,0,0,0,2.0285877202,0,0
chr15:66818272-66820613(+),0,0,0,0,0,0,0,0,0,5.0714693005
chr2:231931620-231945028(+),0,0,0,3.9840671921,0,0,0,0,0,0
chr2:50723043-50758568(-),0,4.0571754404,1.0142938601,1.9920335961,0,0,0,0,0,0
chr2:55473473-55476670(-),0,0,0,0,3.1817573342,0,0,0,0,0
chr17:53116601-53119073(-),0,0,0,0,0,0,0,2.0285877202,0,0
chr3:195006525-195029566(-),0,0,0,0,2.1211715561,0,0,0,0,0
chr16:72311925-72312168(-),0,0,0,0,0,0,0,2.0285877202,0,0
chr12:121383880-121384072(-),0,0,0,0,0,0,2.0285877202,0,0,0
chr6:146719905-146720835(+),0,0,0,0,2.1211715561,0,0,0,0,0
chrM:3499-4497(+),0,0,0,0,0,0,0,0,3.0428815803,0
chr20:2967411-2988066(+),1.2856780257,2.0285877202,0,0,0,0,0,0,0,0
chr19:3833662-3834981(-),0,3.0428815803,0,0,0,0,0,0,0,0
chr11:61722579-61723423(+),1.2856780257,0,0,0,6.3635146684,0,0,0,0,0
chr9:27944747-27950704(-),0,3.0428815803,1.0142938601,3.3200559934,0,0,0,0,0,0
chr21:9826215-9826553(+),0,0,0,0,0,0,2.0285877202,0,0,0
chr10:94215333-94225600(-),0,3.0428815803,0,0,0,0,0,0,0,0
chr13:100755137-100764315(+),1.2856780257,0,0,0,3.1817573342,0,0,0,0,0
chr2:100029193-100052403(-),0,0,0,1.3280223974,2.1211715561,0,0,0,0,0
chr5:139851824-139866645(+),0,0,2.0285877202,0,0,0,0,0,0,0
chr9:5944871-5988545(-),0,0,3.0428815803,0,1.0605857781,0,0,0,0,0
chr7:148529726-148544397(-),0,3.0428815803,1.0142938601,1.9920335961,2.1211715561,0,0,0,0,0
chr3:101374948-101378872(-),1.2856780257,0,0,1.9920335961,0,0,0,0,0,0
chr7:55069969-55070147(+),0,0,0,0,0,0,3.0428815803,0,0,0
chr19:4511523-4511918(-),0,0,0,0,0,2.0285877202,0,0,0,0
chr19:53577393-53578436(-),2.5713560513,3.0428815803,0,0.6640111987,3.1817573342,0,0,0,0,0
chr3:37136283-37190529(-),0,0,2.0285877202,0,1.0605857781,0,0,0,0,0
chr12:53853137-53854819(+),0,2.0285877202,0,0,0,0,0,0,0,0
chr6:166839466-166839636(-),0,0,0,0,0,0,2.0285877202,0,0,0
chr20:30954187-30956926(+),47.5700869492,35.5002851032,31.4431096628,86.3214558291,25.4540586735,2.0285877202,0,0,0,0
chr20:32194762-32199141(+),0,1.0142938601,0,0,2.1211715561,0,0,0,0,0
chrM:11132-11294(-),0,3.0428815803,0,0,0,0,0,0,0,0
chr16:48292529-48311390(+),0,0,0,3.3200559934,0,0,0,0,0,0
chr3:33648083-33653563(-),0,0,2.0285877202,0,1.0605857781,0,0,0,0,0
chr7:12793646-12797941(+),0,1.0142938601,2.0285877202,0,0,0,0,0,0,0
